Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data R date Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover
1e-05;1000.0;1.0;1000.0;no;yes;3362.066054407664;1662.4487740959905;0.0004183501162332;1137.42744358336;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3255.992680209518;2416.639710196778;0.0004047434898125;1095.9297562486372;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7345.532539246578;1884.6194955935537;0.0002726226542384;2296.923468341613;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4794.529899790959;1582.1494928535874;0.0005076964540021;1362.2012275714044;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3509.745125184596;3146.043882095993;0.0007176808756386;2140.718693539761;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6741.355712666134;2432.8882651479244;0.0003795750949861;2031.4528013033967;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5839.550747540565;878.8009150725194;0.0005920014005004;2230.222097254007;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6228.133935387735;1914.8528944753436;0.0005958341800312;1770.9228417878974;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;3596.5744369974927;1653.6749099440294;0.0005669582548009;1270.594488571701;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5625.146430908661;1859.5691568990223;0.0008124057428583;3154.5964889591933;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;7077.435887178445;2343.9716331677732;0.0006002968508736;1532.4860890186046;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6068.383802020257;2195.6039914872727;0.0005112002611584;3289.454952053941;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6533.463218935423;2956.050526234441;0.0005558977107194;1107.5409245468109;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;7338.837059513176;2814.567217719161;0.0006410162699825;1324.0713986385674;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5713.2115879723;1190.7354548994392;0.0007899984658104;803.2890195198285;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;4058.725974517066;1934.4579948758892;0.0004601152425683;2055.4022917190214;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6462.2057373610005;702.142125381825;0.0005299203956899;2434.1135226358447;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3157.84203272411;1335.5425925909617;0.001;1016.857983555048;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4630.004563452799;602.9432590885425;0.000491826589744;2019.794499358077;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;5980.534035343745;954.670612559038;0.0004848680701413;1725.6139589464087;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;1.0;2933.40230912668;0.0003600761841238;614.1306254405065;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5421.230198349887;2501.806052014212;0.0005139602215958;1931.2023707589026;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5499.826848867695;2411.373676070733;0.0004876370968368;2613.5953462488283;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3107.464453216465;2783.558779416166;0.0005655434028489;2976.9229019226786;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;5543.546676150232;2408.471042375536;0.0005451206881735;887.9193700987056;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5317.04917734322;1943.484801080851;0.0001710698477277;2681.4885370224724;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5057.113972009337;1607.1077594976573;0.0002821776700403;2534.007409920197;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;6982.691433969112;3130.4326259457116;0.0004731007786727;1752.8301281695708;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;6465.202442635918;2870.9239925490897;0.0004291315108897;852.704705382045;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6067.031420713784;1853.6923645631184;0.0003275935237997;2221.4586339848543;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3293.6348215167686;2509.242473121165;0.000193301881744;867.8871416697372;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4971.600664916338;139.37757250028196;0.0007707800602308;2209.797481789917;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;6974.3604937198825;2542.8221073437676;0.000767862481277;1607.693307905942;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4642.766074168126;1666.141050266949;0.0006261858079092;1433.214111816985;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;7590.677655352715;3808.324012382548;0.0004023901698948;2188.810477571743;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6115.710811768103;2767.082220678686;0.0007448895240936;3536.5669906869903;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;7849.482678059925;684.8782127484369;0.0003801653199594;2972.446044099976;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;3221.790850395846;1525.8006875168498;0.0005725379028753;1994.35935044384;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4742.763211881927;2040.387572462628;0.0003683132032183;2195.883113059346;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4900.291650157082;1971.708069069976;0.0005040342831282;1927.51768511582;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;6010.687815174266;1941.596695400661;0.0005811181412394;1806.3547064435536;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3769.627129792794;2656.488154848791;0.0002504687859463;3073.0585341969204;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;2321.422867779209;1639.4820983676566;0.0004296012325548;2189.419970017717;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;5630.766478679602;1951.7796587195069;0.0005418228602277;2350.4089625679135;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4389.772332341208;3017.381645409099;0.0002909554761496;2271.9371585947024;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4216.083379840021;3028.146525061038;0.0003428556160006;1960.1556741968045;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3845.933942550454;2651.825827422399;0.000541862483389;1304.130444290615;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;5206.960614958262;1766.8491576044146;0.0004108913893347;1424.113833107501;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3205.91692799792;1528.4506421486997;0.000295067733884;2210.03486214194;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;4676.872787566683;1972.4712660126606;0.0005049390833943;2399.72384027617;mURLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;3619.449816183895;2018.968319241528;0.0005725054631335;1199.8659159406232;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3985.3058395916;1976.448186267345;0.0008740572322554;1539.0980190915311;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;5590.124672924134;2370.8641230838357;0.0005140410164465;1636.696460335438;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6086.074535194308;2240.444649842276;0.0005018427587001;1372.827791771532;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4490.376139757036;2212.605308040242;0.0004525765912131;628.8207531846366;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6613.389350776978;1688.8379093108188;0.0006915209819116;1123.7303886332377;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;3379.472800703305;1200.7092461120012;0.0005543191265007;1971.810908380927;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;2467.5889747669657;2463.0951296587486;0.0006392871575571;2376.4725679017497;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2773.514076671407;2040.4612253069583;0.000537075684888;1541.8059008199782;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;3208.3345809422817;2272.5406812846954;0.0006523852098289;2302.33695449345;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2812.56342534522;2291.148650469392;0.0005630137949664;2062.744873778645;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;8368.753004174094;648.7921118183183;0.0002653347042024;2464.101675974646;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;2417.057057470558;3147.674323523071;0.0004519630516518;3099.0707672484564;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6562.725267510955;1623.265653984947;0.0004570766454087;1413.8734963487104;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4958.622772962726;2915.9633178233544;0.00057389798663;1679.306213904818;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5374.796678118697;2283.104598125655;0.0005254422565024;1179.9732378600481;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3491.1014337680103;1280.9534410738947;0.0007217335721824;3007.355956601468;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;5542.866966036991;1528.2415707502394;0.0005663399256947;1709.0987738169013;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3477.454727974681;1540.585471212038;0.0005785932249832;2158.1856687222744;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6538.289842350406;1578.9272758506097;0.0003309820872979;2431.5659954535545;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;6676.1882108440805;820.4302810237591;0.0005250181439579;2953.806442799661;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4775.752582212942;1467.6926888890919;0.0004642085034726;1008.4917681320712;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4884.904718427095;2644.921566101332;0.0001558604060662;2626.3970219955513;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5721.634378394819;2713.1707225179634;0.000281129053892;700.2978899496654;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5636.452111858303;1549.1620415705609;0.0006204983930184;1239.1221636652162;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6707.239930827172;751.4222155886614;0.0006088810310823;1852.587530671436;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6660.077234362963;2420.6126847200826;0.0004017807153663;1987.026740191004;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4952.436589023254;1280.8419648640038;0.0004069172475503;3014.807004910016;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;4205.205395822585;1332.871657238433;0.0003110854291636;2031.665450307832;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6353.064376471151;1811.4446028680763;0.0006649682739061;1974.9599833434047;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4740.049799479091;1749.0213173389398;0.0003650994211884;2126.559886875809;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5190.054279820494;1473.498027127151;0.0004049333544081;2759.920113343762;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5884.271987047842;1533.7361019114228;0.0006692685128504;1521.488522949625;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6626.265693963584;1665.3741139737165;0.00066592487067;905.774370842622;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5435.203428490158;1524.0088097996845;0.0004700427191916;2063.311277384567;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4021.934623201168;1565.942662816734;0.0005021030440102;2056.604513346732;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7995.217738050106;1796.1805807414632;0.000578499398637;1879.9412239393828;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;7550.814628937096;2235.571984077981;0.000431718122212;3093.926345921847;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3303.9974051387107;2166.0356120516713;0.0004833660945328;2564.159378785096;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;3481.0326670555414;1638.55355501077;0.0004673129376538;731.6189712935472;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3690.608532481853;1788.8716636327067;0.0006145095532267;1665.2907094024588;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6414.610061042732;2896.232998225753;0.0007361639622381;2331.575270288128;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;8058.766129007213;2657.756182278542;0.0006910198840563;2280.1397535675906;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4156.795600259167;2365.479132314016;0.0006693736080737;2736.5535782968614;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5282.585718466303;819.1129031837147;0.0003174567049137;3007.0606457482763;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3746.282333866845;2071.3675020604637;0.0007153882255883;2268.190971063162;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7833.871242677448;1549.6857157460636;0.0003872899940479;2407.0566157048092;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;6375.076431737159;1362.3264513410184;0.0002029947672696;1081.3029116351688;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3626.244832754218;1760.2083358148127;0.0003584723743156;1545.4161593179304;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;1496.9485385979042;2698.0503666668005;0.0004847093326109;1631.7199080003327;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6729.638831759651;2592.185479723921;0.0001604388197589;1053.7012513527663;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4046.454070443657;1586.9911637016423;0.0006186590375126;2505.942586855785;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6404.913159990008;2056.414034504384;0.0006386915904517;2082.608106119054;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5489.934946361216;1718.9605480230355;0.0004362913872597;3222.562673729672;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;1943.645661465367;1839.9561948547234;0.0003056584495199;2436.313932742602;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;3656.006576443588;2665.0375949974837;0.0006538547519224;2217.20389874193;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4410.31787863775;1957.89717898739;0.0003461005226679;3040.8622392649645;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;3874.295982912662;828.5431552490347;0.0002299111236356;1519.2946096717083;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5194.094446761494;2092.460226793084;0.0004892565217544;787.9879234298141;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;5669.402180011172;3210.91273862268;0.000504437663032;2626.431060612329;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;7982.468335855549;1533.3347901639022;0.0005522412666349;2276.930372933528;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5787.443759214634;3032.3619566923935;0.0006279827928487;1910.7282655403862;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;7485.419926022173;2411.643610760628;0.0006482884365934;1680.0701949817212;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4205.8848268954325;2784.1738655052627;0.0002893073672406;1515.7085174019935;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;6942.32815362054;2583.628390339228;0.0001602639662769;1994.5116003825403;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4365.233382198534;2118.5302899885705;0.0005766189921653;2139.954776135163;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;3472.291500340877;1591.1709501478583;0.0005082742490561;2466.320520683692;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3401.865282440976;2117.116692080522;0.0004236700865119;1043.726788917402;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;597.6815616373106;2155.4550951236483;0.000475861592095;2739.6337063742744;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;6423.828691129774;2647.706747104045;0.000360619777616;1867.9558840682935;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;2850.3899719393758;499.32737126521;0.0007878626076698;2042.3415270464582;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;7347.17403348376;1046.753911634763;0.0001647769645786;1505.3627515303208;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4710.161532882818;2157.536009773724;0.0005705434330176;2309.333583267306;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2409.3178972334235;2221.8207719386096;0.0002858130096058;3225.408919159258;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3137.802683293048;1421.8502389323648;0.0003898277389207;2526.179749160698;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;5318.193131366832;2238.185716295951;0.0004268115782272;1705.0678912844655;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;1867.5508720056173;2452.237526877804;0.0003363884722822;831.0512325157565;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5983.643354089446;1870.1945989614028;0.0004622178126548;1591.909707467311;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2473.532241948926;2953.037403745055;6.196301780856805e-05;1634.8470777255009;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3768.995942947772;3077.6298452801834;0.0002444836912798;2276.675899673121;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5331.667438902256;2081.1903320978527;0.0001908497294667;1561.9186519848922;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5779.7732151736345;2560.581966320973;0.0002964585892271;1477.2886171413209;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6329.900040468852;869.0929237132866;0.0003674148877377;1762.213631369467;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;2823.141068480441;2715.5812004477866;0.0004989915102806;1967.7186144429613;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4486.46342044521;2977.324370760018;0.0003927704723896;1784.1194252074445;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;6821.983670056544;1323.0651376448347;0.0003550486265634;1728.64648615536;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4486.864758634119;2411.148635154952;0.0004126737414746;1094.1204061431836;mURLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5490.9083729322365;750.9677969832993;0.0003836478274887;2297.1258343930213;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5271.20502419704;1475.4853899593431;0.000438104852997;1310.2541967394134;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;7169.011712626716;1653.1199178146785;0.0004443242226548;2608.378768399235;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4224.062327906328;1016.8320748248145;0.000370040781394;2740.302095540168;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2684.1501103163914;1841.34033377789;0.0002374914442686;1177.517157945588;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3387.541495088525;1797.3594654677854;0.0004919993245405;3154.8046350360455;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;5315.20849264254;2411.1849683483424;0.0006392826060355;2733.509676319233;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2384.86034624096;990.7355753679665;0.0003232261069044;2110.934224896029;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;4093.2340938850575;2415.5622326413973;0.0004817442140445;1341.490784704797;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5126.1814188915005;1473.8885399755036;0.0004260481257109;293.2555369341355;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;3722.974257611761;1147.6597122371109;0.0005966885297052;2002.7371528603817;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5545.200937380931;1869.072706156352;0.0003554457770221;2085.374847354478;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6207.732201953417;2501.8291140262095;0.000464015949354;2591.8459233424983;mURLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5758.605181821132;1677.1941688240931;0.0004793864521808;691.6287915298806;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2421.5829840729625;2342.604367373853;0.0005424274590088;2658.7513056373355;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5132.457115584783;2185.938053941178;0.0003164526704485;2751.781105779993;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5262.877604346777;4000.0;0.0005506709326498;2284.587575054354;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;4365.679957998881;1791.6101454975515;0.000411220399683;1099.2003944173425;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5522.632802925144;1889.0068306753064;0.000585706070345;1846.4052952373206;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5462.828055480055;2738.615347024191;0.0004336962559143;1231.373669417641;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;4849.056417767865;1965.526308976769;0.0007088138796342;1125.0442308271442;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3326.881248590803;2167.3247038894324;0.0002317820373454;1221.895587671878;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4956.136182991829;828.9033031694989;0.0005905628474904;2146.239782256651;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;8111.740390969409;1918.723347237792;0.0005521652904263;1446.5233783067767;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4346.7203361453485;1529.9356270304124;0.0005768375133254;1843.4423834613635;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6745.834546050315;1680.3288101979344;0.0006755274154255;2444.350018627629;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;5065.25522477594;2171.026263180726;0.0002003549323372;1996.5547332813233;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;3666.0851626019594;1963.3944225140117;0.0008610902702961;1735.1000953328223;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4506.221602417403;2514.7752832487336;0.0005864919472871;1905.246526147629;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4972.385522215449;2635.989547540225;0.0008215516519369;3068.376961349094;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6092.409908553796;1881.866709077892;0.0008108548189549;2862.4473524525743;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;8966.845740457411;2199.6540867032045;0.0005713758492053;366.78844748256006;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5091.598565922787;644.2198793704391;0.0005429755046506;1676.49008424092;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;2949.2730910526207;2209.7206903393417;0.0006249191524523;2009.7129660981561;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;2243.1467607699065;2702.008595446216;0.0001198221908322;3372.948227449739;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4297.596015214444;1393.4995358158653;0.000485323229165;1876.4696529281327;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;3120.5415146778523;2503.6734240680707;0.0006614811312365;1731.5007870153418;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5930.250844849183;1698.68481625378;0.0007546703150637;1840.7709219876733;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5942.498663223441;1615.5433797310402;0.0004475865861848;1922.53775060256;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4757.231942059239;2949.458802690519;0.0005601098612394;2142.937759366347;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6096.03449875969;1978.070954517212;0.0005954235008845;2243.7593684505687;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;5108.421453057375;2577.877519617801;0.0004862918016241;1870.512716073202;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;8112.811729981366;698.2558331980505;0.0003444016815928;3229.350811058616;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;6043.937223100664;1593.4427878579725;0.0003895894236368;2021.8867059912284;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6493.045857401092;2474.3982501339624;0.0003258897667732;2771.8229006708325;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;2587.195669868073;2082.9401181035278;0.0002479334040874;2050.2911948755104;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3048.6361271924743;1877.422764705597;0.0004717171202324;1721.4164440914665;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5798.4842371031045;2402.6521941931974;0.0008694585600271;2311.634977720978;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;2418.7190235741514;1445.763770735812;0.0005410873830176;397.1611007655973;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;3959.8110078486425;2811.4942421481574;0.0004521709036565;1895.059075445885;MBRLLC;yes
