Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected
0.0,1000.0,1.0,1000.0,0,1,1389.3521805365174,570.6125397143652,0.0,0.4732519176714566,4,0,429.3874602856348,0.0,0.5267480823285434,1
1e-07,0.1,1.0,1000.0,0,0,1197.5564254609742,0.0504864780909393,3.3297004380235126e-08,0.4763926456941717,0,1,0.0495135219090607,6.670299561976487e-08,0.5236073543058283,1
1e-05,1000.0,1.0,1000.0,0,1,5047.726576009412,2184.531413430612,0.0001529696706386,1621.243222823938,3,1,-1184.5314134306118,-0.0001429696706386,-1620.243222823938,0
1e-06,1000.0,1.0,1000.0,1,0,6886.736082554321,2184.891465023893,0.0005463826743481,2049.0246134459617,1,1,-1184.891465023893,-0.0005453826743481,-2048.0246134459617,0
1e-09,1000.0,1.0,1000.0,1,0,1313.1170890496885,545.0610398310793,6.979133773748956e-10,0.7393983533520267,1,1,454.9389601689208,3.020866226251045e-10,0.2606016466479732,1
0.0,1000.0,1.0,1000.0,0,1,1095.6799669325533,946.6684095482228,0.0,0.6912078916971098,4,0,53.33159045177729,0.0,0.3087921083028901,1
0.0,1000.0,1.0,1000.0,0,1,6673.736664252805,2696.128160926249,0.0005684249551231,635.4719139545008,4,0,-1696.1281609262492,-0.0005684249551231,-634.4719139545008,0
0.0,1000.0,1.0,1000.0,0,1,1215.123660056325,830.0007296507663,0.0,0.4076805247876218,4,0,169.9992703492337,0.0,0.5923194752123782,1
1e-07,0.1,1.0,1000.0,0,0,1157.0078012513072,0.0783861691803152,8.504852638167378e-08,0.7597060599332719,0,1,0.0216138308196847,1.495147361832621e-08,0.2402939400667281,1
1e-05,1000.0,1.0,1000.0,0,0,3259.054885507983,2688.312516677579,0.0006606901581995,1191.073512200372,2,1,-1688.312516677579,-0.0006506901581994,-1190.073512200372,0
1e-06,1.0,1000.0,1000.0,0,0,1088.472831955833,0.6157941134884231,8.468106159455417e-07,590.0187876052623,0,1,0.3842058865115769,1.531893840544583e-07,409.98121239473767,1
1e-05,1000.0,1.0,1000.0,0,0,1196.62108604943,524.4852784219706,7.280630193655553e-06,0.1833237711427855,2,1,475.51472157802937,2.719369806344448e-06,0.8166762288572145,1
1e-05,1000.0,1.0,1000.0,0,1,1460.7429573896118,858.3787192232735,6.9577766628042366e-06,0.2024771454854083,3,1,141.6212807767265,3.0422233371957643e-06,0.7975228545145916,1
1e-06,1000.0,1.0,1000.0,1,0,844.2329296394682,2892.435360303057,0.0003402702212564,2001.517170402792,1,1,-1892.4353603030568,-0.0003392702212564,-2000.517170402792,0
0.0,1000.0,1.0,1000.0,0,1,5208.137249058475,939.832828878999,0.0006436072827852,1064.5916132665157,4,0,60.16717112100105,-0.0006436072827852,-1063.5916132665157,0
1e-05,1000.0,1.0,1000.0,0,1,5975.802567142311,1032.8611052409256,0.000370340063422,1959.420955429725,3,1,-32.86110524092555,-0.000360340063422,-1958.420955429725,0
0.0,1000.0,1.0,1000.0,0,1,4141.223719017946,2417.744261718619,0.0005005693242986,2050.9498182667044,4,0,-1417.7442617186189,-0.0005005693242986,-2049.9498182667044,0
0.0,1000.0,1.0,1000.0,0,1,5311.597094008634,2861.563292185442,0.0003962375217004,1384.679798814754,4,0,-1861.5632921854424,-0.0003962375217004,-1383.679798814754,0
1e-06,1000.0,1.0,1000.0,1,0,4144.820307599939,1813.3935343853884,0.000402401251188,2061.249622804138,1,1,-813.3935343853884,-0.000401401251188,-2060.249622804138,0
1e-05,1000.0,1.0,1000.0,0,0,3564.654605754737,1687.0684721024904,0.0004400649067018,2034.397141631576,2,1,-687.0684721024904,-0.0004300649067018,-2033.397141631576,0
1e-05,1000.0,1.0,1000.0,0,0,7517.899596952855,867.2598991520049,0.0004001406799434,1872.062057665876,2,1,132.7401008479951,-0.0003901406799433,-1871.062057665876,0
0.0,1000.0,1.0,1000.0,0,1,1423.3622052705796,560.4896433945329,0.0,0.3869844173323163,4,0,439.5103566054671,0.0,0.6130155826676836,1
1e-09,1000.0,1.0,1000.0,1,0,3157.3849196632,1018.6924646286332,0.0006947709487385,2696.806682637912,1,1,-18.69246462863316,-0.0006947699487385,-2695.806682637912,0
0.0,1000.0,1.0,1000.0,0,1,2706.396047440564,1763.5702770890566,0.000270434422624,2726.861472363832,4,0,-763.5702770890566,-0.000270434422624,-2725.861472363832,0
1e-05,1000.0,1.0,1000.0,0,1,3565.6733214477867,2873.851423199273,0.0005714287885557,1424.365631254346,3,1,-1873.851423199273,-0.0005614287885557,-1423.365631254346,0
1e-05,1000.0,1.0,1000.0,0,0,1327.3263581148224,925.296704080729,5.325853969926759e-06,0.4951278353511062,2,1,74.703295919271,4.674146030073241e-06,0.5048721646488937,1
0.0,1000.0,1.0,1000.0,0,1,5244.692708322558,1831.8089788104364,0.000330451713078,684.0804812521942,4,0,-831.8089788104364,-0.000330451713078,-683.0804812521942,0
1e-05,1000.0,1.0,1000.0,0,0,5809.680277527677,2573.995438297918,0.0001907992867487,2456.6028387098645,2,1,-1573.995438297918,-0.0001807992867487,-2455.6028387098645,0
1e-05,1000.0,1.0,1000.0,0,0,1419.581909410584,554.9094853204793,1.7098323954193148e-06,0.1364043344963474,2,1,445.0905146795207,8.290167604580686e-06,0.8635956655036525,1
0.0,1000.0,1.0,1000.0,0,1,3750.438373406541,2271.929667877295,0.0004597805251698,2740.22783403562,4,0,-1271.9296678772948,-0.0004597805251698,-2739.22783403562,0
1e-07,0.1,1.0,1000.0,0,0,6534.731085853428,2540.130102383797,0.0003501632194442,3240.06140408658,0,1,-2540.030102383797,-0.0003500632194442,-3239.06140408658,0
1e-06,1.0,1000.0,1000.0,0,0,1027.5926802711351,0.65686267943472,1.4416227250667885e-07,480.1408382550777,0,1,0.34313732056528,8.558377274933211e-07,519.8591617449223,1
0.0,1000.0,1.0,1000.0,0,1,4567.271048862263,2065.968994270557,0.0004418369587394,2357.722425927156,4,0,-1065.9689942705568,-0.0004418369587394,-2356.722425927156,0
0.0,1000.0,1.0,1000.0,0,1,3280.554016596147,1268.032949443019,0.0006835561727684,2066.5919579846545,4,0,-268.0329494430191,-0.0006835561727684,-2065.5919579846545,0
1e-07,0.1,1.0,1000.0,0,0,1380.7508004602478,0.091115601091913,3.712147364284281e-08,0.4795771663404455,0,1,0.0088843989080869,6.287852635715719e-08,0.5204228336595544,1
0.0,1000.0,1.0,1000.0,0,1,8600.267067397268,2108.1281839419908,0.0004764373353953,2175.5534193420867,4,0,-1108.1281839419908,-0.0004764373353953,-2174.5534193420867,0
1e-05,1000.0,1.0,1000.0,0,0,3236.847103135391,732.288740028665,0.0006417396521408,3606.9602243307113,2,1,267.71125997133504,-0.0006317396521408,-3605.9602243307113,0
1e-06,1000.0,1.0,1000.0,1,0,1413.4957063188574,649.7267333382206,3.2736219676319e-07,0.116501792425487,1,1,350.2732666617794,6.7263780323681e-07,0.8834982075745129,1
1e-05,1000.0,1.0,1000.0,0,1,1275.0182773702732,653.8139337751153,4.805564367520603e-06,0.2309729471673154,3,1,346.1860662248847,5.194435632479398e-06,0.7690270528326846,1
1e-05,1000.0,1.0,1000.0,0,0,1097.689417693882,716.5467087999717,3.483567846391981e-06,0.670960455141105,2,1,283.4532912000283,6.51643215360802e-06,0.329039544858895,1
0.0,1000.0,1.0,1000.0,0,1,1691.5309407979294,2058.740592857352,0.0003552736711192,0.001,4,0,-1058.740592857352,-0.0003552736711192,0.999,0
1e-06,1000.0,1.0,1000.0,1,0,7176.76184255124,919.2205453260584,0.0002409575492928,1840.27377838328,1,1,80.77945467394159,-0.0002399575492928,-1839.27377838328,0
0.0,1000.0,1.0,1000.0,0,1,1284.8596729217588,617.7495451924086,0.0,0.6080133378965439,4,0,382.2504548075914,0.0,0.3919866621034561,1
1e-06,1.0,1000.0,1000.0,0,0,4292.581397622252,2069.028090284067,0.0002817287544077,1746.2208164369442,0,1,-2068.028090284067,-0.0002807287544077,-746.2208164369442,0
1e-05,1000.0,1.0,1000.0,0,0,1022.3855546272912,618.6268744472616,3.673656499479975e-06,0.7443685335564987,2,1,381.3731255527384,6.3263435005200254e-06,0.2556314664435013,1
1e-06,1.0,1000.0,1000.0,0,0,7046.471020645833,1574.2330630507915,0.0006620150938157,947.2444554522516,0,1,-1573.2330630507915,-0.0006610150938156,52.7555445477484,0
1e-05,1000.0,1.0,1000.0,0,1,6957.720813324848,2176.6719705618707,0.0005466611895208,1728.398213800198,3,1,-1176.6719705618707,-0.0005366611895208,-1727.398213800198,0
1e-05,1000.0,1.0,1000.0,0,1,1186.3143705913974,558.9273618711151,1.7280867206216812e-06,0.6038444789951614,3,1,441.0726381288849,8.27191327937832e-06,0.3961555210048386,1
1e-07,0.1,1.0,1000.0,0,0,6931.500311836949,2669.681782440269,0.0004354500983663,2501.823390484009,0,1,-2669.5817824402693,-0.0004353500983663,-2500.823390484009,0
1e-09,1000.0,1.0,1000.0,1,0,4963.987837777581,2613.318108282192,0.0003504921440477,2538.61498148864,1,1,-1613.318108282192,-0.0003504911440476,-2537.61498148864,0
1e-07,0.1,1.0,1000.0,0,0,4798.9201681111,1466.640179686722,0.0004787919872489,1469.6589436922038,0,1,-1466.540179686722,-0.0004786919872489,-1468.6589436922038,0
1e-06,1000.0,1.0,1000.0,1,0,3428.040482144351,1922.8141116758384,0.0003987458821497,1368.5580812928151,1,1,-922.8141116758384,-0.0003977458821497,-1367.5580812928151,0
1e-06,1.0,1000.0,1000.0,0,0,4038.309944912225,1651.193556768883,0.0005684456112292,3040.791925780027,0,1,-1650.193556768883,-0.0005674456112291,-2040.7919257800272,0
1e-09,1000.0,1.0,1000.0,1,0,4482.389012471183,2095.3082428443668,0.0002492471523937,1121.0277616956023,1,1,-1095.3082428443668,-0.0002492461523937,-1120.0277616956023,0
0.0,1000.0,1.0,1000.0,0,1,1088.9280238781887,549.9051882502201,0.0,0.117381296286085,4,0,450.0948117497799,0.0,0.8826187037139149,1
1e-05,1000.0,1.0,1000.0,0,0,1257.6868661276071,885.3978602409231,4.417173725097969e-06,0.6837285587864221,2,1,114.60213975907686,5.582826274902032e-06,0.3162714412135778,1
1e-06,1.0,1000.0,1000.0,0,0,1496.6923800933296,3590.430008520045,0.0003464728374075,2742.945160755137,0,1,-3589.430008520045,-0.0003454728374075,-1742.9451607551368,0
1e-07,0.1,1.0,1000.0,0,0,1069.849752704155,0.0757685580549288,4.214992089598624e-08,0.6568761321242758,0,1,0.0242314419450711,5.785007910401377e-08,0.3431238678757242,1
1e-05,1000.0,1.0,1000.0,0,0,1037.4604801083135,648.5991477586509,4.6064837091658575e-06,0.4039515541123107,2,1,351.40085224134907,5.393516290834143e-06,0.5960484458876892,1
1e-09,1000.0,1.0,1000.0,1,0,4826.31768090093,2322.8145253091616,0.0006848987468165,1223.507442511137,1,1,-1322.8145253091616,-0.0006848977468165,-1222.507442511137,0
1e-09,1000.0,1.0,1000.0,1,0,1146.4945608114404,561.6716544864188,4.3780887907659536e-10,0.7702132553575726,1,1,438.3283455135812,5.621911209234046e-10,0.2297867446424274,1
1e-05,1000.0,1.0,1000.0,0,0,1375.3577628456317,543.3920265447917,7.5921951460131696e-06,0.2867000616314693,2,1,456.60797345520825,2.4078048539868317e-06,0.7132999383685307,1
0.0,1000.0,1.0,1000.0,0,1,4167.3203746853205,3103.125513030645,0.0005079037668659,1924.5250747286364,4,0,-2103.125513030645,-0.0005079037668659,-1923.5250747286364,0
1e-05,1000.0,1.0,1000.0,0,1,5869.49296972758,1671.6593217084946,0.0004881624750012,2541.0405315815733,3,1,-671.6593217084946,-0.0004781624750011,-2540.0405315815733,0
1e-05,1000.0,1.0,1000.0,0,1,5955.848919347345,1494.917348790966,0.0003832001289351,1388.660051902261,3,1,-494.9173487909659,-0.0003732001289351,-1387.660051902261,0
1e-05,1000.0,1.0,1000.0,0,0,3067.348750924088,1989.8716544151089,0.000265900186487,1310.0598958890605,2,1,-989.8716544151088,-0.000255900186487,-1309.0598958890605,0
1e-06,1000.0,1.0,1000.0,1,0,4839.232208161288,2397.016137943026,0.0005256518099703,2119.547700887882,1,1,-1397.016137943026,-0.0005246518099702,-2118.547700887882,0
1e-06,1000.0,1.0,1000.0,1,0,1128.955400122203,639.0353499646878,8.333143339059333e-07,0.444330733479758,1,1,360.96465003531216,1.6668566609406666e-07,0.555669266520242,1
0.0,1000.0,1.0,1000.0,0,1,1292.8977302796875,634.384247535446,0.0,0.6918638447924663,4,0,365.615752464554,0.0,0.3081361552075337,1
1e-06,1.0,1000.0,1000.0,0,0,1382.58358314967,0.9373259014005972,1.140661065509132e-07,543.7058992275643,0,1,0.0626740985994027,8.859338934490868e-07,456.2941007724357,1
0.0,1000.0,1.0,1000.0,0,1,4448.755227827004,1441.9449266515692,0.0006801040255189,1315.0827343691726,4,0,-441.9449266515692,-0.0006801040255189,-1314.0827343691726,0
1e-07,0.1,1.0,1000.0,0,0,6939.7294293905,2979.1045310645927,0.000548451454912,2032.1688770480675,0,1,-2979.004531064593,-0.000548351454912,-2031.1688770480675,0
1e-09,1000.0,1.0,1000.0,1,0,7912.703653658335,2642.1138180451026,0.0002790040459537,2589.8359890997185,1,1,-1642.1138180451026,-0.0002790030459537,-2588.8359890997185,0
1e-05,1000.0,1.0,1000.0,0,0,1654.4348072091952,3274.63478292432,0.000714895147018,2389.2464306597785,2,1,-2274.63478292432,-0.000704895147018,-2388.2464306597785,0
1e-05,1000.0,1.0,1000.0,0,1,2770.4978723333834,3455.403366188717,0.0006134580571244,2172.0418401506868,3,1,-2455.403366188717,-0.0006034580571244,-2171.0418401506868,0
0.0,1000.0,1.0,1000.0,0,1,4269.723728719352,2246.8225505255546,0.0006015399020266,2739.8223625243368,4,0,-1246.8225505255546,-0.0006015399020266,-2738.8223625243368,0
1e-06,1000.0,1.0,1000.0,1,0,7442.629797336995,3385.651751036294,0.0003677925576437,2998.257781867225,1,1,-2385.651751036294,-0.0003667925576437,-2997.257781867225,0
1e-05,1000.0,1.0,1000.0,0,0,5887.854680104127,2336.823558798272,0.0006423014994921,2557.289183532401,2,1,-1336.8235587982722,-0.0006323014994921,-2556.289183532401,0
1e-09,1000.0,1.0,1000.0,1,0,2926.1214603145845,2264.1105613245886,0.0005300888584686,665.5534637131113,1,1,-1264.1105613245886,-0.0005300878584686,-664.5534637131113,0
1e-07,0.1,1.0,1000.0,0,0,1177.9197067871464,0.0878752130419223,7.628327774307513e-08,0.6599806654251278,0,1,0.0121247869580776,2.371672225692488e-08,0.3400193345748722,1
0.0,1000.0,1.0,1000.0,0,1,3477.761068119121,1710.3801985667706,0.0005479686890143,1901.776795090254,4,0,-710.3801985667706,-0.0005479686890143,-1900.776795090254,0
1e-09,1000.0,1.0,1000.0,1,0,6451.241468369891,2506.448431202885,0.0006586451641427,2089.364588805452,1,1,-1506.4484312028849,-0.0006586441641427,-2088.364588805452,0
1e-05,1000.0,1.0,1000.0,0,1,5898.685168090426,2767.0753328509663,0.0005946945204178,1830.7650370367176,3,1,-1767.0753328509663,-0.0005846945204178,-1829.7650370367176,0
1e-05,1000.0,1.0,1000.0,0,1,3470.4666612610167,1067.7574674320797,0.0002000116484384,1547.2309870608597,3,1,-67.7574674320797,-0.0001900116484384,-1546.2309870608597,0
1e-05,1000.0,1.0,1000.0,0,1,4890.586936535763,3706.56195176965,0.0005665872414317,418.8078692783839,3,1,-2706.56195176965,-0.0005565872414316,-417.8078692783839,0
1e-05,1000.0,1.0,1000.0,0,0,7041.435488688494,3083.0061820100286,0.0004393663304932,2198.703286004931,2,1,-2083.0061820100286,-0.0004293663304931,-2197.703286004931,0
1e-05,1000.0,1.0,1000.0,0,0,1847.41982761244,1611.8733623001146,0.0001858340806681,1130.6615714173704,2,1,-611.8733623001146,-0.0001758340806681,-1129.6615714173704,0
1e-06,1000.0,1.0,1000.0,1,0,5502.297827063339,2374.8958287217515,0.0006082218373089,2347.202564282849,1,1,-1374.8958287217515,-0.0006072218373089,-2346.202564282849,0
1e-06,1000.0,1.0,1000.0,1,0,1427.577834041345,604.5849372902336,2.931493944492083e-07,0.3622106017198799,1,1,395.4150627097664,7.068506055507917e-07,0.63778939828012,1
1e-07,0.1,1.0,1000.0,0,0,4973.523349186859,2221.8941922295826,0.0004947904221806,2747.697904992213,0,1,-2221.7941922295827,-0.0004946904221806,-2746.697904992213,0
0.0,1000.0,1.0,1000.0,0,1,5763.360767722657,1909.3781055545817,0.0003300399075334,3161.591669210342,4,0,-909.3781055545816,-0.0003300399075334,-3160.591669210342,0
1e-05,1000.0,1.0,1000.0,0,0,8355.44609505158,2348.772158414864,0.0007322838192029,1914.5856425917168,2,1,-1348.772158414864,-0.0007222838192029,-1913.5856425917168,0
1e-05,1000.0,1.0,1000.0,0,0,1022.5702332800556,942.1137483808408,7.908267683529002e-06,0.5815227172362396,2,1,57.88625161915911,2.091732316470999e-06,0.4184772827637604,1
1e-09,1000.0,1.0,1000.0,1,0,7442.79851109334,3460.049747941723,0.0006006913345553,1515.4913121613972,1,1,-2460.049747941723,-0.0006006903345553,-1514.4913121613972,0
1e-05,1000.0,1.0,1000.0,0,1,3599.8097717827823,1337.785461811487,0.0006535846064343,2299.819108502917,3,1,-337.78546181148704,-0.0006435846064343,-2298.819108502917,0
0.0,1000.0,1.0,1000.0,0,1,4175.549065038036,2368.255929769078,0.0007020706388554,1613.8801127344575,4,0,-1368.2559297690782,-0.0007020706388554,-1612.8801127344575,0
1e-05,1000.0,1.0,1000.0,0,0,1018.2184650885436,923.3089409670124,1.2025390450995516e-06,0.8609797602689676,2,1,76.6910590329876,8.797460954900449e-06,0.1390202397310324,1
1e-06,1.0,1000.0,1000.0,0,0,1335.2126408642646,0.5044906389001613,6.632325498799789e-07,264.1267585140098,0,1,0.4955093610998387,3.3676745012002105e-07,735.8732414859902,1
0.0,1000.0,1.0,1000.0,0,1,4453.189933434801,2307.5072219563604,0.0003856636456869,2034.4581526409968,4,0,-1307.5072219563604,-0.0003856636456869,-2033.4581526409968,0
1e-07,0.1,1.0,1000.0,0,0,1304.4125981811671,0.0541494910169387,5.5303543280627495e-08,0.8364781436296226,0,1,0.0458505089830612,4.46964567193725e-08,0.1635218563703774,1
1e-05,1000.0,1.0,1000.0,0,1,1006.1860886321256,591.8824586550024,1.4939344459378898e-06,0.5675946507699754,3,1,408.1175413449976,8.50606555406211e-06,0.4324053492300246,1
1e-05,1000.0,1.0,1000.0,0,1,4519.811121982549,1754.6466567927566,0.0005358249331922,2009.777646113147,3,1,-754.6466567927566,-0.0005258249331922,-2008.777646113147,0
1e-05,1000.0,1.0,1000.0,0,1,3299.2546070266244,1538.9819517368726,0.0003859481952777,2327.3977112705857,3,1,-538.9819517368726,-0.0003759481952776,-2326.3977112705857,0
1e-05,1000.0,1.0,1000.0,0,0,1241.5133606127804,928.0651770921012,3.3471186053077687e-06,0.8113493607853012,2,1,71.93482290789893,6.652881394692232e-06,0.1886506392146988,1
1e-05,1000.0,1.0,1000.0,0,0,6116.890242613414,1430.4779896687587,0.0007204605378274,2768.8993220916886,2,1,-430.4779896687587,-0.0007104605378274,-2767.8993220916886,0
0.0,1000.0,1.0,1000.0,0,1,8760.994664945554,1566.9203829555745,0.0006024056243574,2484.5783694277225,4,0,-566.9203829555745,-0.0006024056243574,-2483.5783694277225,0
0.0,1000.0,1.0,1000.0,0,1,4127.28285828391,1574.7427453078594,0.0006737878269017,2272.117912058944,4,0,-574.7427453078594,-0.0006737878269017,-2271.117912058944,0
1e-05,1000.0,1.0,1000.0,0,1,8581.184438007045,1779.0515548135236,0.0003140611216491,3912.92715282202,3,1,-779.0515548135236,-0.0003040611216491,-3911.92715282202,0
1e-05,1000.0,1.0,1000.0,0,0,4982.433860861553,1053.162266765107,0.0004651011907698,2472.0021464742986,2,1,-53.162266765107006,-0.0004551011907698,-2471.0021464742986,0
1e-06,1000.0,1.0,1000.0,1,0,4534.192918738938,1063.4105951641166,0.0003931641738426,2192.53222335509,1,1,-63.41059516411656,-0.0003921641738425,-2191.53222335509,0
1e-05,1000.0,1.0,1000.0,0,0,3483.5232601256853,2362.0416627249742,0.0007503093001986,2803.2932681933607,2,1,-1362.0416627249742,-0.0007403093001986,-2802.2932681933607,0
1e-09,1000.0,1.0,1000.0,1,0,4670.510001884792,2369.631314270487,0.0004770355035545,2385.8674100976987,1,1,-1369.631314270487,-0.0004770345035545,-2384.8674100976987,0
1e-05,1000.0,1.0,1000.0,0,0,1435.4237057290172,639.943853701234,2.721760779021585e-06,0.7000809649222867,2,1,360.05614629876595,7.278239220978416e-06,0.2999190350777133,1
1e-09,1000.0,1.0,1000.0,1,0,3606.6713567861952,2916.793352679213,0.0001656307667324,1626.521227866935,1,1,-1916.793352679213,-0.0001656297667324,-1625.521227866935,0
1e-06,1.0,1000.0,1000.0,0,0,1469.0596640624303,0.7564960920341257,6.78334060946828e-07,656.796081739626,0,1,0.2435039079658743,3.21665939053172e-07,343.20391826037405,1
1e-06,1000.0,1.0,1000.0,1,0,1113.3316689788155,817.5498912694592,4.306014673460274e-07,0.1345874992965273,1,1,182.4501087305408,5.693985326539726e-07,0.8654125007034728,1
1e-05,1000.0,1.0,1000.0,0,0,6774.299171566376,2523.538460525207,0.0001579062315494,1926.328097174809,2,1,-1523.538460525207,-0.0001479062315494,-1925.328097174809,0
1e-06,1.0,1000.0,1000.0,0,0,1010.126854422865,0.8750443932154921,5.978927244678133e-07,105.60535148414093,0,1,0.1249556067845079,4.021072755321866e-07,894.3946485158591,1
1e-07,0.1,1.0,1000.0,0,0,4760.497399853479,1908.7424468436573,0.000657760504555,2081.024775673503,0,1,-1908.6424468436576,-0.000657660504555,-2080.024775673503,0
0.0,1000.0,1.0,1000.0,0,1,1032.1797069155334,538.1182182068166,0.0,0.5466678659743784,4,0,461.88178179318345,0.0,0.4533321340256215,1
1e-06,1.0,1000.0,1000.0,0,0,3705.781270000863,3373.860867489841,0.0004273271947549,2526.0424489033044,0,1,-3372.860867489841,-0.0004263271947549,-1526.0424489033044,0
0.0,1000.0,1.0,1000.0,0,1,3110.936475275722,1635.5537766188374,0.0003423054885237,1671.6290014809192,4,0,-635.5537766188374,-0.0003423054885237,-1670.6290014809192,0
1e-05,1000.0,1.0,1000.0,0,0,6196.070619699309,1684.6234588367156,0.0006946909611082,2474.275100232021,2,1,-684.6234588367156,-0.0006846909611081,-2473.275100232021,0
